TARGET,APP_NAME,URL,ADS.TXT,IS HTTPS?,prosegments.com,REMARKS
pocketfm,-,-,-,-,-,Invalid domain
https://outlook.com,-,-,-,-,-,NA - 403
https://Livescore.com,-,https://Livescore.com,https://Livescore.com/ads.txt,True,"prosegments.com, PSADG102, DIRECT",
https://news18.com,-,-,-,-,-,NA - 403
https://timesofindia.indiatimes.com,-,https://timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/ads.txt,True,-,
https://cyberastro.com,-,-,-,-,-,Text content not found
https://vipflash.de,-,https://vipflash.de,https://vipflash.de/ads.txt,True,-,
https://pcquest.com,-,https://pcquest.com,https://pcquest.com/ads.txt,True,"prosegments.com, PSCM106, DIRECT",
https://bhopalsamachar.com,-,https://bhopalsamachar.com,https://bhopalsamachar.com/ads.txt,True,-,
https://Moneycontrol.com,-,https://Moneycontrol.com,https://Moneycontrol.com/ads.txt,True,"prosegments.com, PSADG107, DIRECT",
Indiatodayin,-,-,-,-,-,Invalid domain
https://dqindia.com,-,https://dqindia.com,https://dqindia.com/ads.txt,True,"prosegments.com, PSCM101, DIRECT",
https://Aajtak.in,-,https://Aajtak.in,https://Aajtak.in/ads.txt,True,-,
https://Businesstoday.in,-,https://Businesstoday.in,https://Businesstoday.in/ads.txt,True,-,
https://Momjunction.com,-,https://Momjunction.com,https://Momjunction.com/ads.txt,True,-,
https://Amarujala.com,-,https://Amarujala.com,https://Amarujala.com/ads.txt,True,"prosegments.com, PSADG254, DIRECT",
https://timesleader.com,-,-,-,-,-,NA - 403
https://samakalikamalyalam.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='samakalikamalyalam.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7f753814dde0>: Failed to resolve 'samakalikamalyalam.com' ([Errno -2] Name or service not known)""))"
https://ibc24.in,-,https://ibc24.in,https://ibc24.in/ads.txt,True,"prosegments.com, PSADG107, DIRECT; prosegments.com, PSADG254, DIRECT; prosegments.com, PSADG113, DIRECT #prosegments",
https://premiumtimesng.com,-,-,-,-,-,2 lines only
https://newindianexpress.com,-,https://newindianexpress.com,https://newindianexpress.com/ads.txt,True,-,
https://kannadaprabha.com,-,https://kannadaprabha.com,https://kannadaprabha.com/ads.txt,True,-,
https://dinamani.com,-,https://dinamani.com,https://dinamani.com/ads.txt,True,-,
https://ibc24.in,-,https://ibc24.in,https://ibc24.in/ads.txt,True,"prosegments.com, PSADG107, DIRECT; prosegments.com, PSADG254, DIRECT; prosegments.com, PSADG113, DIRECT #prosegments",
https://indiatv.com,-,-,-,-,-,Text content not found
https://indulgexpress.com,-,https://indulgexpress.com,https://indulgexpress.com/ads.txt,True,-,
https://pakwangali.in,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='pakwangali.in', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'pakwangali.in'. (_ssl.c:1017)"")))"
https://justdial.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='justdial.com', port=443): Read timed out. (read timeout=2)"
https://cinemaexpress.com,-,https://cinemaexpress.com,https://cinemaexpress.com/ads.txt,True,-,
https://edexlive.com,-,https://edexlive.com,https://edexlive.com/ads.txt,True,-,
https://cosmopolitan.in,-,https://cosmopolitan.in,https://cosmopolitan.in/ads.txt,True,-,
