TARGET,APP_NAME,URL,ADS.TXT,IS HTTPS?,pixelverge.com,REMARKS
element.run.draw.move,Element Run: Draw 2 Move,element.run.draw.move,https://pampamstudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
wordcraft.test.brain,Wordcraft: Test Your Brain,wordcraft.test.brain,https://pampamstudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
io.city.war,City.io,io.city.war,https://pampamstudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.pampam.smashyparty,Smashy Party,com.pampam.smashyparty,https://pampamstudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.hookah.free.riding,-,com.hookah.free.riding,-,-,-,App not found(404).
com.BAUYazilim.CarpmaOyunu,VurÇarp Matematik Oyunu Çarpma,com.BAUYazilim.CarpmaOyunu,https://bauyazilim.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
org.Agava.CastleDefense,-,org.Agava.CastleDefense,-,-,-,App not found(404).
com.CupTea.GunIdle,Merge Weapons: Ammo fever,com.CupTea.GunIdle,https://te9aa3232.app-ads-txt.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
app.itwingtech.bmi_calculator,BMI Calculator,app.itwingtech.bmi_calculator,https://itwingtech.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
westro.game.spacerocket,Space Rocket,westro.game.spacerocket,https://westro.ru/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.NGG.HoleInBackyard,Hole In Backyard,com.NGG.HoleInBackyard,https://gamengg.online/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.vikaspawar.nto,Not That One!,com.vikaspawar.nto,https://www.vikaspawar.online/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.rotatelab.pullaway,Pull Away!,com.rotatelab.pullaway,https://rotatelab.com/app-ads.txt,True,"pixelverge.com, 161053, DIRECT",
com.whitelab.colorroom,My Tidy Dream Unpack room,com.whitelab.colorroom,https://colorsroom.netlify.app/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.pansoft.blocks,-,-,-,False,-,Text content not found.
com.hookah.pixel.shooter,-,com.hookah.pixel.shooter,-,-,-,App not found(404).
com.jmappsstudio.waterbottlepuzzle,-,com.jmappsstudio.waterbottlepuzzle,-,-,-,App not found(404).
emoji.digger,Happy Digger,emoji.digger,https://www.pampamstudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.pansoft.fishmerg,-,-,-,False,-,Text content not found.
merge.craft.cube.game,-,merge.craft.cube.game,-,-,-,App not found(404).
grow.jump.stack,Grow Jump: Stack Game,grow.jump.stack,https://pampamstudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.police.officer.patrol.chase.games,-,com.police.officer.patrol.chase.games,-,-,-,App not found(404).
com.vikaspawar.colorsign,Color Sign,com.vikaspawar.colorsign,https://www.vikaspawar.online/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.YeenreallyDevelopment.Pop.Fruit.Bubbles.PopFruitBubbles,Pop Fruit Bubbles: Match Mania,com.YeenreallyDevelopment.Pop.Fruit.Bubbles.PopFruitBubbles,https://cleveradssolutions.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.knife.runnergameby,Knife Runner!,com.knife.runnergameby,https://cas.ai/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.AG.ColorBlockJam3D,-,com.AG.ColorBlockJam3D,-,-,-,App not found(404).
com.Geekplay.FashionStylist,-,com.Geekplay.FashionStylist,-,-,-,App not found(404).
epic.squad.smash,Epic Squad: Smash the Enemy,epic.squad.smash,https://www.pampamstudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.hookah.pet.story,-,com.hookah.pet.story,-,-,-,App not found(404).
com.Fungusgames.novels.romance.vampire.adventure.mystery,Threads Of Fate. Mystery Novel,com.Fungusgames.novels.romance.vampire.adventure.mystery,https://cas.ai/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.games.boomit,Boom It,com.games.boomit,https://devgame.me/app-ads.txt,True,"pixelverge.com, 161052, DIRECT; pixelverge.com, 161051, DIRECT",
com.wow.games.number.match.puzzle.adventure,Number Match Puzzle Adventure,com.wow.games.number.match.puzzle.adventure,https://cas.ai/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
io.Blackfoot.CrowdCommanders,Territory War,io.Blackfoot.CrowdCommanders,https://www.ysocorp.com/app-ads.txt,True,"pixelverge.com,161061,DIRECT",
com.YsoCorp.TriviaMulti,-,com.YsoCorp.TriviaMulti,-,-,-,App not found(404).
com.drift.king.drifting.game.simulator,-,com.drift.king.drifting.game.simulator,-,-,-,App not found(404).
com.islamic.jar.app,-,com.islamic.jar.app,-,-,-,App not found(404).
com.RayMarkSgames.Slimeskingdom,Slimes kingdom,com.RayMarkSgames.Slimeskingdom,https://cas.ai/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.sweet.candy.blast.blasting.game,-,com.sweet.candy.blast.blasting.game,-,-,-,App not found(404).
tj.easyapps.enwordsearch,-,tj.easyapps.enwordsearch,-,-,-,App not found(404).
happy.ring,Happy Ring,happy.ring,https://www.pampamstudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
tj.easyapps.itwordsearch,-,tj.easyapps.itwordsearch,-,-,-,App not found(404).
com.games.crashyfootball,Crashy Football,com.games.crashyfootball,http://pampamstudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.pettranslator.dog.cat.prankapp,Dog & Cat: Pet Translator App,com.pettranslator.dog.cat.prankapp,https://fungameglobal.com/app-ads.txt,True,"pixelverge.com, 161047, DIRECT",
com.goodaction.offline.relexing.puzzle.game,-,com.goodaction.offline.relexing.puzzle.game,-,-,-,App not found(404).
com.hookah.spire.slayer,-,com.hookah.spire.slayer,-,-,-,App not found(404).
com.wolfclawsstudio.driving.the.star.driverskills.traffic,-,com.wolfclawsstudio.driving.the.star.driverskills.traffic,-,-,-,App not found(404).
com.wolfclawsstudio.scary.prankster.sound.beats.spooky.horror.pranks.spranky,-,com.wolfclawsstudio.scary.prankster.sound.beats.spooky.horror.pranks.spranky,-,-,-,App not found(404).
com.harvest.sort.sweet.fruits,Harvest Sort: Sweet Fruits,com.harvest.sort.sweet.fruits,https://cas.ai/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.thesparks.braintrain,Brain Train: Word Challenge,com.thesparks.braintrain,https://cas.ai/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.thesparks.greet,Greet - The Greetings App,com.thesparks.greet,https://cas.ai/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.mdllc.classic.block.puzzle.games.merge.match,-,com.mdllc.classic.block.puzzle.games.merge.match,-,-,-,App not found(404).
com.opresizvu.kitut,-,com.opresizvu.kitut,-,-,-,App not found(404).
it.megalabs.flappy_bobr,Flappy Bóbr - Flappy Bober!,it.megalabs.flappy_bobr,https://mobile-app-3238a.web.app/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.bauyazilim.emlakcinizdan,Emlakçınızdan,com.bauyazilim.emlakcinizdan,https://bauyazilim.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.reitesstudios.passwordpuzzler,Password Puzzler,com.reitesstudios.passwordpuzzler,https://cas.ai/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.psv.premium.hippo_mini_games,Learning game for Kids PREMIUM,com.psv.premium.hippo_mini_games,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
io.Blackfoot.UFO,UFO Merge Mania,io.Blackfoot.UFO,https://www.ysocorp.com/app-ads.txt,True,"pixelverge.com,161061,DIRECT",
com.playx.blockbreak.puzzle.game,-,com.playx.blockbreak.puzzle.game,-,-,-,App not found(404).
tj.easyapps.nrwwordsearch,-,tj.easyapps.nrwwordsearch,-,-,-,App not found(404).
com.Loxick.SaveWarehouse,Save the WildBurres,com.Loxick.SaveWarehouse,https://loxick.site/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.bauyazilim.datraistakip,DATRA - İş Takip,com.bauyazilim.datraistakip,-,-,-,NA - 400
com.arumgames.waggle.tw.aos.v1,無限騎士團：放置型RPG,com.arumgames.waggle.tw.aos.v1,http://www.arumgames.com/app-ads.txt,False,"pixelverge.com, 161014, DIRECT",
com.TarragonEntertainment.NinjaArmy,-,com.TarragonEntertainment.NinjaArmy,-,-,-,App not found(404).
com.alexgame.FarmingPuzzle,Puzzle Farming,com.alexgame.FarmingPuzzle,https://cas.ai/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.vml.hexa.sort.master.merge.puzzle,-,com.vml.hexa.sort.master.merge.puzzle,-,-,-,App not found(404).
com.aps.daily_iq_metter_quiz,-,com.aps.daily_iq_metter_quiz,-,-,-,App not found(404).
com.PamPam.YourHomeisYou,-,com.PamPam.YourHomeisYou,-,-,-,App not found(404).
com.hookah.paint.block,-,com.hookah.paint.block,-,-,-,App not found(404).
com.bauyazilim.datraloadcellapp,DATRA Loadcell Terazi Okuyucu,com.bauyazilim.datraloadcellapp,https://bauyazilim.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
it.megalabs.best_sudoku_game_easy_and_fun,Clean Sudoku Game Easy And Fun,it.megalabs.best_sudoku_game_easy_and_fun,https://mobile-app-3238a.web.app/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.vml.pet.vet.doctor.hospital.games,-,com.vml.pet.vet.doctor.hospital.games,-,-,-,App not found(404).
com.GameDeva.MagicCube4096,-,com.GameDeva.MagicCube4096,-,-,-,App not found(404).
com.rubenalcaniz.fishsugar,Fish Sugar: Match 3,com.rubenalcaniz.fishsugar,http://rubenalcaniz.com/app-ads.txt,False,"pixelverge.com, 1005, DIRECT",
com.Gamnest.RoyalRescue,Royal Rescue,com.Gamnest.RoyalRescue,https://devgame.me/app-ads.txt,True,"pixelverge.com, 161052, DIRECT; pixelverge.com, 161051, DIRECT",
com.hookah.find.quacks,-,com.hookah.find.quacks,-,-,-,App not found(404).
com.bauyazilim.selcuklusanatgalerisi,Selçuklu Sanat Galerisi,com.bauyazilim.selcuklusanatgalerisi,-,-,-,NA - 400
com.tchinnova.editpdfly,EditPDFly,com.tchinnova.editpdfly,https://tchinnovations.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.tchinnova.diceduelo,Dice Duelo,com.tchinnova.diceduelo,https://tchinnovations.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.Blackfoot.Squishy,Squichy,com.Blackfoot.Squishy,https://www.ysocorp.com/app-ads.txt,True,"pixelverge.com,161061,DIRECT",
com.Khadiev.Monster.World.Mobile.Survival,Cute Monsters Gas Station 3D,com.Khadiev.Monster.World.Mobile.Survival,https://khadiev.games/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.redked.merge.idle.rpg,-,com.redked.merge.idle.rpg,-,-,-,App not found(404).
com.Ozolnieki.Dead.Zone.Quarantine.Protocol,-,com.Ozolnieki.Dead.Zone.Quarantine.Protocol,-,-,-,App not found(404).
com.halfbrick.aeroracer,Jetpack Joyride Racing,com.halfbrick.aeroracer,http://www.halfbrick.com/app-ads.txt,True,"pixelverge.com, 161015, DIRECT",
com.rollingnbeansstudio.Nut.and.Bolt.Screw.jam,-,com.rollingnbeansstudio.Nut.and.Bolt.Screw.jam,-,-,-,App not found(404).
steal.brainrot.ultimate.chaos.game,-,steal.brainrot.ultimate.chaos.game,-,-,-,App not found(404).
com.vfdjmqqssb.matchtiles,-,com.vfdjmqqssb.matchtiles,-,-,-,App not found(404).
1567857999,-,1567857999,-,-,-,Could not parse app store response for ID 1567857999
1556186778,Boresh - Online Hokm/Shelem,1556186778,https://www.boresh.ca/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1523244079,-,1523244079,-,-,-,Could not parse app store response for ID 1523244079
1561938302,-,1561938302,-,-,-,Could not parse app store response for ID 1561938302
1625690613,-,1625690613,-,-,-,Could not parse app store response for ID 1625690613
1516172302,-,1516172302,-,-,-,Could not parse app store response for ID 1516172302
1538043462,-,1538043462,-,-,-,Could not parse app store response for ID 1538043462
6443639016,Draw Crash Test: Destruction,6443639016,https://devgame.me/app-ads.txt,True,"pixelverge.com, 161052, DIRECT; pixelverge.com, 161051, DIRECT",
1597114984,-,1597114984,-,-,-,Could not parse app store response for ID 1597114984
1401771534,-,1401771534,-,-,-,Could not parse app store response for ID 1401771534
1619814800,Erase Race,1619814800,https://devgame.me/app-ads.txt,True,"pixelverge.com, 161052, DIRECT; pixelverge.com, 161051, DIRECT",
1495142212,-,1495142212,-,-,-,Could not parse app store response for ID 1495142212
1482752313,-,1482752313,-,-,-,Could not parse app store response for ID 1482752313
1480683812,-,1480683812,-,-,-,Could not parse app store response for ID 1480683812
1359695238,-,1359695238,-,-,-,Could not parse app store response for ID 1359695238
com.simfogames.calendarapp,TapCal: Quick Planner,com.simfogames.calendarapp,https://simfo.games/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
app.kryss.wordsy,Wordsy - New Word Game,app.kryss.wordsy,http://kryss.app/app-ads.txt,True,"pixelverge.com, 161055, DIRECT",
1612231935,Diamond Painting・Art by Number,1612231935,https://bondigame.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
6449434210,-,6449434210,-,-,-,Could not parse app store response for ID 6449434210
com.gamersgenie.fun.jumper,Circus Jump Puzzle,com.gamersgenie.fun.jumper,http://gamersgenie.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
6740526672,Dino Family Adventure Game,6740526672,https://c615dc6b4.app-ads-txt.com/app-ads.txt,True,"pixelverge.com, 161013, DIRECT",
com.neojeux.beats_obby_escape_from_hell_parkour,Beats Obby: Escape From Hell,com.neojeux.beats_obby_escape_from_hell_parkour,http://neojeux.online/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1556834816,Stickman Battle Fight Game,1556834816,http://stick-hunter.com/app-ads.txt,False,"pixelverge.com, 160847, DIRECT",
1661963920,4 Pics 1 Word - Guess Picture,1661963920,https://inchgames.am/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
6480925450,Games for cats - Fish for cats,6480925450,https://inchgames.am/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1619069201,Horror Tale 1: Scary Kidnapper,1619069201,http://euphoriagames.ru/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
6475118803,Super Hero Hotel: Build Tower,6475118803,-,-,-,"ConnectionError HTTPSConnectionPool(host='impression.team', port=443): Max retries exceeded with url: /app-ads.txt (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1017)')))"
6451185821,Stickman Parkour Race & Jump,6451185821,http://stick-hunter.com/app-ads.txt,False,"pixelverge.com, 160847, DIRECT",
6742183206,Mini Relaxing Game 2,6742183206,http://thegamenotch.com/app-ads.txt,False,"pixelverge.com, 160847, DIRECT",
com.tchinnova.multigerador,MultiGerador,com.tchinnova.multigerador,http://tchinnovations.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
6474948434,Om Tamil Calendar 2025,6474948434,https://www.coderays.com/app-ads.txt,True,"pixelverge.com, 161062, DIRECT",
1497524206,-,1497524206,-,-,-,Could not parse app store response for ID 1497524206
595970264,Guess Word - Search Game,595970264,http://www.lunappstudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1218291348,Word Search in Word-o-Maze,1218291348,http://www.lunappstudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1620327163,House design: Home makeover,1620327163,http://games24.club/app-ads.txt,False,"pixelverge.com, 1005, DIRECT",
1135956316,Navy Field: Online Sea Battles,1135956316,https://mobile.navyfield.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
6444764536,Hello Kitty: Hospital games,6444764536,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1618398898,Vlad and Niki: Bicycle Racing,1618398898,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
6480410852,Chef Hippo: Pizza maker,6480410852,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1553882885,Warplane Inc - War & WW2 Plane,1553882885,https://nucleargames.one/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
6478152844,Vlad and Niki: World Travel,6478152844,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1529841784,Kid-E-Cats Monster Truck game,1529841784,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1551123057,Kid-E-Cats - Educational Game,1551123057,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1544765467,Wedding party planner game new,1544765467,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1546594924,Moonzy Mini Games,1546594924,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1031486293,Funny Supermarket game,1031486293,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1104867148,Fairy Tales: Three Little Pigs,1104867148,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1087761074,Hippo in Airport: Fun travel,1087761074,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1404196145,Food Blogger: Cooking Master,1404196145,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1440148382,Hippo pet care game simulator,1440148382,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1437362749,Hippo: Superheroes Battle,1437362749,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1425786560,Birthday - funny holiday party,1425786560,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1276177048,Pirate Adventures: Fairy tales,1276177048,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1236718146,Kids Superheroes: Battle Game,1236718146,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1200315912,Dentist Hippo: Teeth care,1200315912,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1170461000,Halloween: Candy Hunter,1170461000,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1215437682,Hippo: Car Service Station,1215437682,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1132129474,Hippo Trip: Railway Station,1132129474,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
6472668426,WOW: Word connect game,6472668426,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1547404811,Monster Truck: Offroad Racing,1547404811,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1599116583,Stealth Shooter,1599116583,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1572952294,Giant Gorilla VS Kaiju Rush,1572952294,https://psvgamestudio.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1342085894,Real Eagle Simulator Bird Game,1342085894,https://cas.ai/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1396353376,Beast Lion Animal Simulator 3D,1396353376,https://hdcefdf51.app-ads-txt.com/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1564657118,ArtWorkout: Learn How to Draw,1564657118,https://artworkout.app/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
com.AG.Def,Лучники защита башни,com.AG.Def,https://skladnenko.ru/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
1660229450,SUV 4x4 Car Driving Simulator,1660229450,https://v8ad4011f.app-ads-txt.com/app-ads.txt,True,"pixelverge.com, 161049, DIRECT",
1595593061,Night Vision - Camera & Video,1595593061,https://cas.ai/app-ads.txt,True,"pixelverge.com, 1005, DIRECT",
