TARGET,APP_NAME,URL,ADS.TXT,IS HTTPS?,prosegments.com,REMARKS
pocketfm,-,-,-,-,-,Invalid domain
https://timesofindia.indiatimes.com,-,https://timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/ads.txt,True,-,
https://justdial.com,-,https://justdial.com,https://justdial.com/ads.txt,True,-,
https://Livescore.com,-,https://Livescore.com,https://Livescore.com/ads.txt,True,"prosegments.com, PSADG102, DIRECT",
https://news18.com,-,https://news18.com,https://news18.com/ads.txt,True,"prosegments.com, PSADG106, DIRECT",
https://Moneycontrol.com,-,https://Moneycontrol.com,https://Moneycontrol.com/ads.txt,True,"prosegments.com, PSADG107, DIRECT",
https://outlook.com,-,-,-,-,-,Text content not found
https://bhopalsamachar.com,-,https://bhopalsamachar.com,https://bhopalsamachar.com/ads.txt,True,-,
https://cyberastro.com,-,-,-,-,-,Text content not found
https://pcquest.com,-,https://pcquest.com,https://pcquest.com/ads.txt,True,"prosegments.com, PSCM106, DIRECT",
Indiatodayin,-,-,-,-,-,Invalid domain
https://vipflash.de,-,https://vipflash.de,https://vipflash.de/ads.txt,True,-,
https://Momjunction.com,-,https://Momjunction.com,https://Momjunction.com/ads.txt,True,-,
https://dqindia.com,-,https://dqindia.com,https://dqindia.com/ads.txt,True,"prosegments.com, PSCM101, DIRECT",
https://Businesstoday.in,-,https://Businesstoday.in,https://Businesstoday.in/ads.txt,True,-,
https://Amarujala.com,-,https://Amarujala.com,https://Amarujala.com/ads.txt,True,"prosegments.com, PSADG254, DIRECT",
https://samakalikamalyalam.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='samakalikamalyalam.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7faa81a17760>: Failed to resolve 'samakalikamalyalam.com' ([Errno -2] Name or service not known)""))"
https://Aajtak.in,-,https://Aajtak.in,https://Aajtak.in/ads.txt,True,-,
https://newindianexpress.com,-,https://newindianexpress.com,https://newindianexpress.com/ads.txt,True,-,
https://kannadaprabha.com,-,https://kannadaprabha.com,https://kannadaprabha.com/ads.txt,True,-,
https://dinamani.com,-,https://dinamani.com,https://dinamani.com/ads.txt,True,-,
https://timesleader.com,-,-,-,-,-,NA - 403
https://premiumtimesng.com,-,-,-,-,-,2 lines only
https://indulgexpress.com,-,https://indulgexpress.com,https://indulgexpress.com/ads.txt,True,-,
https://indiatv.com,-,-,-,-,-,Text content not found
https://cinemaexpress.com,-,https://cinemaexpress.com,https://cinemaexpress.com/ads.txt,True,-,
https://edexlive.com,-,https://edexlive.com,https://edexlive.com/ads.txt,True,-,
https://pakwangali.in,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='pakwangali.in', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'pakwangali.in'. (_ssl.c:1017)"")))"
https://cosmopolitan.in,-,https://cosmopolitan.in,https://cosmopolitan.in/ads.txt,True,-,
https://jamuna.tv,-,-,-,-,-,NA - 403
https://zoombangla.com,-,https://zoombangla.com,https://zoombangla.com/ads.txt,True," prosegments.com, PSADG135, DIRECT",
https://prabhatkhabar.com,-,https://prabhatkhabar.com,https://prabhatkhabar.com/ads.txt,True,-,
https://kalerkantho.com,-,https://kalerkantho.com,https://kalerkantho.com/ads.txt,True,-,
https://ibc24.in,-,https://ibc24.in,https://ibc24.in/ads.txt,True,"prosegments.com, PSADG107, DIRECT; prosegments.com, PSADG254, DIRECT; prosegments.com, PSADG113, DIRECT #prosegments",
https://ibc24.in,-,https://ibc24.in,https://ibc24.in/ads.txt,True,"prosegments.com, PSADG107, DIRECT; prosegments.com, PSADG254, DIRECT; prosegments.com, PSADG113, DIRECT #prosegments",
https://dailyinqilab.com,-,-,-,-,-,NA - 415
https://dainikamadershomoy.com,-,https://dainikamadershomoy.com,https://dainikamadershomoy.com/ads.txt,True,-,
https://harpersbazaar.in,-,https://harpersbazaar.in,https://harpersbazaar.in/ads.txt,True,-,
https://bd-pratidin.com,-,https://bd-pratidin.com,https://bd-pratidin.com/ads.txt,True,-,
https://samakal.com,-,-,-,-,-,NA - 403
https://rtvonline.com,-,https://rtvonline.com,https://rtvonline.com/ads.txt,True,-,
https://dailynayadiganta.com,-,https://dailynayadiganta.com,https://dailynayadiganta.com/ads.txt,True,-,
https://mzamin.com,-,https://mzamin.com,https://mzamin.com/ads.txt,True,-,
https://bridestoday.in,-,https://bridestoday.in,https://bridestoday.in/ads.txt,True,-,
https://banglanews24.com,-,https://banglanews24.com,https://banglanews24.com/ads.txt,True,"prosegments.com, PSADG150, DIRECT",
https://jobsholders.com,-,-,-,-,-,Ads.txt Not Found
https://bdjobs.com,-,https://bdjobs.com,https://bdjobs.com/ads.txt,True,"prosegments.com, PSADG147, DIRECT",
https://dhakatimes24.com,-,https://dhakatimes24.com,https://dhakatimes24.com/ads.txt,True,-,
https://amadershomoy.com,-,https://amadershomoy.com,https://amadershomoy.com/ads.txt,True,-,
https://channel24bd.tv,-,https://channel24bd.tv,https://channel24bd.tv/ads.txt,True,-,
https://pixelwarriors.online,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='pixelwarriors.online', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7faa816fb7f0>: Failed to resolve 'pixelwarriors.online' ([Errno -2] Name or service not known)""))"
https://news24bd.tv,-,https://news24bd.tv,https://news24bd.tv/ads.txt,True,-,
https://channelionline.com,-,-,-,-,-,1 lines only
https://haryanaschemes.in,-,-,-,-,-,Text content not found
https://ittefaq.com.bd,-,https://ittefaq.com.bd,https://ittefaq.com.bd/ads.txt,True,-,
https://hpbl.co.in,-,-,-,-,-,NA - 403
https://avnews.in,-,-,-,-,-,NA - 403
https://kadwaghut.com,-,-,-,-,-,NA - 403
https://sylhetview24.news,-,-,-,-,-,NA - 415
https://thekhabrilal.com,-,-,-,-,-,NA - 403
https://chhattisgarhprimetime.com,-,-,-,-,-,NA - 403
https://cgwall.in,-,-,-,-,-,NA - 403
https://inn24news.in,-,-,-,-,-,NA - 403
https://financialexpertt.com,-,-,-,-,-,NA - 403
https://nwnews24.com,-,-,-,-,-,NA - 415
https://bhartiyabasti.com,-,https://bhartiyabasti.com,https://bhartiyabasti.com/ads.txt,True,"prosegments.com, PSADG254, DIRECT",
https://bdjobcircular24.com,-,-,-,-,-,Ads.txt Not Found
https://sanjeevanisamachar.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='sanjeevanisamachar.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7faa818d52a0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))"
https://usheadlines.today,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='usheadlines.today', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7faa81509db0>: Failed to resolve 'usheadlines.today' ([Errno -2] Name or service not known)""))"
https://hajipurwaladj.in,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='hajipurwaladj.in', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7faa8150b730>: Failed to resolve 'hajipurwaladj.in' ([Errno -2] Name or service not known)""))"
https://yashbharat.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='yashbharat.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7faa816f8fd0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))"
https://schools360.in,-,-,-,-,-,2 lines only
https://dainikazadi.net,-,-,-,-,-,Ads.txt Not Found
https://sgxnifty.org,-,https://sgxnifty.org,https://sgxnifty.org/ads.txt,True,"prosegments.com, PSADG184, DIRECT",
https://dailychhattisgarh.com,-,https://dailychhattisgarh.com,https://dailychhattisgarh.com/ads.txt,True,-,
https://technostrikers.com,-,-,-,-,-,NA - 403
https://techportalnews.com,-,-,-,-,-,Ads.txt Not Found
https://dqindia.com,-,https://dqindia.com,https://dqindia.com/ads.txt,True,"prosegments.com, PSCM101, DIRECT",
https://bartamanpatrika.com,-,-,-,-,-,2 lines only
https://zutiza.com,-,-,-,-,-,4 lines only
https://stockomarket.com,-,https://stockomarket.com,https://stockomarket.com/ads.txt,True,"prosegments.com, PSADG191,  DIRECT",
https://yashbharat.co.in,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='yashbharat.co.in', port=443): Max retries exceeded with url: /ads.txt (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7faa816fb6a0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))"
https://pcquest.com,-,https://pcquest.com,https://pcquest.com/ads.txt,True,"prosegments.com, PSCM106, DIRECT",
https://thegamermarket.com,-,-,-,-,-,2 lines only
https://haritprawah.com,-,-,-,-,-,NA - 403
https://ciol.com,-,https://ciol.com,https://ciol.com/ads.txt,True,"prosegments.com, PSCM103, DIRECT",
https://industrialpunch.com,-,https://industrialpunch.com,https://industrialpunch.com/ads.txt,True,-,
https://dqchannels.com,-,https://dqchannels.com,https://dqchannels.com/ads.txt,True,"prosegments.com, PSCM104, DIRECT",
https://dqweek.com,-,https://dqweek.com,https://dqweek.com/ads.txt,True,"prosegments.com, PSCM105, DIRECT",
https://railyatri.in,-,https://railyatri.in,https://railyatri.in/ads.txt,True,-,
https://daebak.tokyo,-,https://daebak.tokyo,https://daebak.tokyo/ads.txt,True,-,
https://satysanwad.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='satysanwad.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7faa818d6680>: Failed to establish a new connection: [Errno 101] Network is unreachable'))"
https://voicendata.com,-,https://voicendata.com,https://voicendata.com/ads.txt,True,"prosegments.com, PSCM102, DIRECT",
https://acmilan.com.pl,-,https://acmilan.com.pl,https://acmilan.com.pl/ads.txt,True,"prosegments.com, PSADG200,  DIRECT; prosegments.com, PSADG200,  DIRECT",
https://mnosports.com,-,-,-,-,-,NA - 403
https://illustrateddailynews.com,-,https://illustrateddailynews.com,https://illustrateddailynews.com/ads.txt,True,-,
https://skculzang.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='skculzang.com', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLError(1, '[SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1017)')))"
https://nymails.com,-,https://nymails.com,https://nymails.com/ads.txt,True,-,
https://modernschool.online,-,-,-,-,-,NA - 403
https://trendynewscenter.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='trendynewscenter.com', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'trendynewscenter.com'. (_ssl.c:1017)"")))"
https://delhipublicschools.in,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='delhipublicschools.in', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7faa8150b4f0>: Failed to resolve 'delhipublicschools.in' ([Errno -2] Name or service not known)""))"
https://fantasysports4u.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='fantasysports4u.com', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fantasysports4u.com'. (_ssl.c:1017)"")))"
https://theshriramschool.co.in,-,-,-,-,-,NA - 403
https://loyolacollege.co.in,-,-,-,-,-,NA - 403
https://delhipublicschools.com,-,-,-,-,-,NA - 403
https://ladyshriramcollege.in,-,-,-,-,-,NA - 403
https://kinggeorgesmedicaluniversity.com,-,-,-,-,-,NA - 403
https://Cyberastro.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='www.cyberastro.com', port=443): Read timed out. (read timeout=2)"
https://maulanaazadmedicalcollege.com,-,-,-,-,-,NA - 403
https://abplive.com,-,https://abplive.com,https://abplive.com/ads.txt,True,-,
https://kasturbamedicalcollege.com,-,-,-,-,-,NA - 403
https://automahiti24.in,-,-,-,-,-,NA - 403
https://Sentinelassam.com,-,https://Sentinelassam.com,https://Sentinelassam.com/ads.txt,True,"prosegments.com, PSADG230, DIRECT",
https://pkmstudy.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='pkmstudy.com', port=443): Max retries exceeded with url: /ads.txt (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'pkmstudy.com'. (_ssl.c:1017)"")))"
https://yojnaglobal.com,-,-,-,-,-,NA - 403
https://thejobwala.com,-,-,-,-,-,NA - 403
https://olx.in,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='www.olx.in', port=443): Read timed out. (read timeout=2)"
https://automobgk.com,-,-,-,-,-,NA - 403
https://motorbikeupdate.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='motorbikeupdate.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7faa816fad10>: Failed to resolve 'motorbikeupdate.com' ([Errno -2] Name or service not known)""))"
https://examapna.com,-,-,-,-,-,NA - 403
https://vanshbill.com,-,https://vanshbill.com,https://vanshbill.com/ads.txt,True,"prosegments.com, PSADG229, DIRECT",
https://nenews.in,-,https://nenews.in,https://nenews.in/ads.txt,True,"prosegments.com, PSADG231, DIRECT",
https://jobscart25.com,-,-,-,-,-,NA - 403
https://dhanpedia.com,-,-,-,-,-,NA - 403
https://stxavierscolleges.com,-,-,-,-,-,NA - 403
https://investmarg.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='investmarg.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7faa816fadd0>: Failed to resolve 'investmarg.com' ([Errno -2] Name or service not known)""))"
https://autojankari24.in,-,-,-,-,-,NA - 403
https://everyletterformat.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='everyletterformat.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7faa816fab00>: Failed to resolve 'everyletterformat.com' ([Errno -2] Name or service not known)""))"
https://jobkhabarie.com,-,-,-,-,-,NA - 403
https://namidaapk.com,-,-,-,-,-,Text content not found
https://spupdate.com,-,-,-,-,-,Text content not found
https://livecnbc.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='livecnbc.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7faa816f8130>: Failed to resolve 'livecnbc.com' ([Errno -2] Name or service not known)""))"
https://educationstar.in,-,-,-,-,-,NA - 403
https://niveshdoze.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='niveshdoze.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7faa81865bd0>: Failed to resolve 'niveshdoze.com' ([Errno -2] Name or service not known)""))"
https://wellnessfixer.com,-,-,-,-,-,NA - 403
https://studentsidea.com,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='studentsidea.com', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7faa81a175b0>: Failed to resolve 'studentsidea.com' ([Errno -2] Name or service not known)""))"
https://merapg.com,-,-,-,-,-,Text content not found
https://newsxpressindia.com,-,-,-,-,-,Ads.txt Not Found
